gid,osm_id,source,x1,y1,target,x2,y2,length_m
103121,188987009,136982,113.4854055,23.1923895,140782,113.48547,23.1915468,93.5798463504152
103122,188987035,121319,113.3691098,23.2767593,122620,113.3684316,23.2767001,69.6972891607655
103123,188987037,148655,113.4816648,23.2023041,127318,113.4826799,23.2003749,237.583613050627
103124,188987039,176411,113.4679724,23.0340903,162064,113.4683831,23.0339051,46.8260854646004
103125,188987064,176251,113.462443,22.9548582,157568,113.4613686,22.9552155,117.477021376943
103126,188987065,147189,113.4652377,23.0352001,163587,113.4660215,23.0348718,88.1804999562915
103127,188987091,166547,113.4603616,22.9504396,120162,113.4604432,22.9512891,96.7615091070028
103128,188987095,179516,113.4652657,23.0352848,127584,113.4628793,23.0369033,323.713886982513
103129,188987096,120899,113.462784,23.0369038,147189,113.4652377,23.0352001,335.123135856655
103130,188987143,164450,113.4570514,22.9673619,119610,113.4571858,22.9665574,90.1529225236562
103131,188987144,178245,113.4482048,23.0174636,112214,113.4485364,23.0176951,42.5761862927714
103132,188987145,173563,113.4947922,23.1007313,137987,113.4941277,23.0994103,161.358184382712
103133,188987145,137987,113.4941277,23.0994103,158132,113.4929926,23.0970951,281.536682527058
103134,188987192,143997,113.4767637,22.8817568,170678,113.4733555,22.8872694,704.046942783187
103135,188987194,119419,113.4890676,23.1477352,102526,113.488179,23.1506134,331.774287908324
103136,188987219,173691,113.4809284,22.8751626,102726,113.4846433,22.8689232,790.011129934536
103139,188993586,156776,113.4605326,22.5218676,171311,113.4631554,22.5234117,319.448606297117
103140,188993586,171311,113.4631554,22.5234117,134595,113.4656706,22.5248996,306.770231155546
103141,188993595,173153,113.4136087,22.5069743,167034,113.4143941,22.5072678,87.1237148911804
103142,188993595,167034,113.4143941,22.5072678,105622,113.414775,22.5074356,43.3730636081835
103143,188993612,173938,113.4066435,22.5057227,108490,113.4070708,22.5059819,52.5057204780038
103144,188993614,139224,113.452976,22.5192692,152340,113.4525364,22.5191468,47.2143425603663
103145,188993615,168726,113.3982765,22.5046371,174635,113.3994028,22.5048139,117.530271520678
103149,188993648,175502,113.4233013,22.5110736,99942,113.423418,22.5111206,13.0865294609597
103150,188993649,101043,113.3994322,22.5051048,153208,113.398761,22.5055439,89.5472411588448
103152,188993666,103107,113.3941359,22.5041885,109135,113.3946896,22.5040327,60.2624839810818
103153,188993666,109135,113.3946896,22.5040327,125629,113.3949104,22.5040312,22.8073030129389
103154,188993666,125629,113.3949104,22.5040312,103213,113.3959025,22.5041172,102.52365042834
103155,188993666,103213,113.3959025,22.5041172,140702,113.3968545,22.5042759,99.8839307938843
103156,188993668,138332,113.4186902,22.5090943,148421,113.4197515,22.5095605,120.785263444266
103157,188993679,101043,113.3994322,22.5051048,99243,113.3995,22.5047234,75.9578425746978
103158,188993680,107240,113.3865111,22.5050872,167926,113.3877655,22.5048996,130.729601543518
103159,188993689,149820,113.4777843,22.5322451,126181,113.4865326,22.5386671,1157.10950748456
103161,188993705,121775,113.4591165,22.5205872,169565,113.4641977,22.519644,534.321802046465
103162,188995831,149523,113.4875943,22.3626572,103742,113.4883418,22.3578144,541.936029288151
103163,188995831,103742,113.4883418,22.3578144,114762,113.4882516,22.3555441,251.846325961922
103164,188995879,113030,112.977767,22.6957472,162490,112.9772716,22.6962262,73.5359339698191
103165,188995880,159640,112.9762419,22.6924071,154079,112.9766992,22.691338,129.117968651582
103166,188995906,127161,112.9771785,22.6949011,103251,112.9768792,22.6957839,102.4841470822
103167,188995907,149070,112.9767259,22.6957476,162802,112.977039,22.6948033,109.408464659706
103168,188995908,172068,112.9798076,22.688887,181341,112.9803343,22.6880593,106.445185925191
103169,188995909,141358,112.9804591,22.6881401,107485,112.9799481,22.6889642,105.288306841426
103170,188995910,162802,112.977039,22.6948033,111821,112.9771253,22.6945524,29.1653284501246
103171,188995911,119527,112.9780181,22.6926598,160641,112.9777313,22.6933095,77.7490344512855
103172,188995912,111821,112.9771253,22.6945524,114026,112.9776174,22.6932019,157.870730019413
103176,189513887,144628,113.273766,23.3481675,169167,113.2719963,23.349114,209.224133697692
103177,189513887,169167,113.2719963,23.349114,167906,113.2712956,23.3495456,86.1317753638002
103178,189513887,167906,113.2712956,23.3495456,124853,113.2701589,23.3502739,141.502805831158
103179,189513889,179124,113.2692966,23.3509348,165889,113.2687601,23.3512559,65.4296133506324
103211,190190828,101245,114.4893193,22.8213974,107571,114.4710286,22.8172484,1952.43553366257
103260,191190284,151415,110.3551788,24.8360373,107727,110.3631607,24.8319937,927.136859499891
103261,191190286,109587,110.3660204,24.8306987,145123,110.3671277,24.8300854,130.937661365689
103262,191190286,145123,110.3671277,24.8300854,99643,110.3689149,24.8289108,222.750926811995
103449,192583872,181652,113.0920791,22.9748568,153213,113.0925217,22.9759293,127.149951334156
103450,192583873,133071,113.0938218,22.9850707,145459,113.0943188,22.9867004,187.535483073526
103451,192583874,178116,113.0967138,23.0132375,162884,113.096722,23.0112862,216.096754307697
103452,192583874,162884,113.096722,23.0112862,110187,113.0967243,23.0108452,48.838745364242
103453,192583876,153213,113.0925217,22.9759293,133071,113.0938218,22.9850707,1023.08987324797
103454,192585011,150318,113.1030422,22.9960047,126366,113.1032773,22.9960016,24.1062024755966
103455,192585011,126366,113.1032773,22.9960016,137919,113.1134153,22.9953809,1041.67691580185
103457,192837084,129334,113.0852266,22.9578898,143083,113.0852593,22.9582868,44.0928516887977
103458,192837084,143083,113.0852593,22.9582868,180781,113.0852739,22.9584336,16.3259399187522
103459,192837085,131790,113.0855247,22.9512426,163522,113.0855467,22.9508662,41.7448091065493
103460,192855919,141527,113.0967625,23.054395,103594,113.0968918,23.0556232,136.660660352037
103461,192855919,103594,113.0968918,23.0556232,133789,113.097302,23.0588205,356.636443459969
103462,192878458,144647,113.0962996,23.0247533,180520,113.0963431,23.0243077,51.086465893116
103480,192940369,123602,113.1716502,22.9087115,181321,113.1715399,22.9139757,583.132816351052
103481,192940369,181321,113.1715399,22.9139757,163614,113.171251,22.9165434,286.232919541253
103482,192942771,176670,113.1707671,22.9087883,128974,113.1713824,22.9062881,287.355700767165
103483,193042328,128770,113.1713275,22.9135446,163614,113.171251,22.9165434,332.67446531677
103488,193052198,169677,113.039586,22.9970429,108394,113.0404467,22.99444,314.062143345765
103518,193317696,156416,112.9119821,23.1203858,110942,112.9110997,23.1206,93.4464491140169
103519,193317696,110942,112.9110997,23.1206,172951,112.9086845,23.1235345,560.252644159055
103520,193317699,104103,112.9066132,23.1178083,167756,112.9079457,23.1194171,224.681811105703
103567,193634062,143905,112.7678185,22.9366158,107681,112.767502,22.9374111,93.8664208911973
103568,193634062,107681,112.767502,22.9374111,121973,112.7706581,22.9408562,573.332902994841
103569,193634063,147750,112.7670475,22.9398019,120989,112.765995,22.9393022,121.51128560538
103579,193680609,162156,113.0204178,22.8514814,157675,113.0201703,22.8479424,392.780246433324
103580,193680609,157675,113.0201703,22.8479424,122353,113.020157,22.8477999,15.8396502353163
103598,193853620,142539,113.009776,23.2101942,159843,113.0111057,23.2097559,144.52756556006
103599,193854532,126095,112.8462436,23.1112977,126790,112.8451519,23.1108062,125.195133668814
103602,193859156,126828,113.1351142,23.07894,139074,113.134816,23.0777815,131.892127057521
103642,194288978,128411,112.7233682,22.9162437,105206,112.7250454,22.9197905,435.504060610901
103643,194288979,122275,112.7205635,22.9146522,148657,112.7221674,22.9148202,169.904749249133
103667,194424200,109073,112.7293985,22.8449499,160461,112.7316113,22.8439563,255.356775281491
103668,194424335,151298,112.7326473,22.8443487,127441,112.7310749,22.8441417,169.013940329518
103672,194468257,169499,113.0638619,23.0408798,141117,113.0638708,23.0447944,433.52962234844
103673,194468257,141117,113.0638708,23.0447944,112433,113.0638528,23.0475258,302.493575110059
103702,194713996,148710,113.0893396,23.0143827,147293,113.0883487,23.0143803,101.579162875705
103703,194714002,102324,113.1286083,23.0147024,160273,113.1279634,23.0146929,66.1179935954034
103714,194727422,139864,113.0833656,23.000404,162597,113.0889063,22.9992195,584.085746736519
103715,194727422,162597,113.0889063,22.9992195,176924,113.0957964,22.9966073,763.350438977186
103731,194838744,156669,111.784964,21.9904192,114187,111.787501,22.00716,1876.46359420242
103738,194855832,123099,113.205338,22.8883245,159800,113.2077535,22.8838521,559.137132194214
103739,194855833,181156,113.2051267,22.8892888,166259,113.2061141,22.8860062,380.68461844711
103740,194855833,166259,113.2061141,22.8860062,138097,113.208852,22.8824197,488.039866611238
103741,194855835,110373,113.2068486,22.8960603,115235,113.20968,22.9025491,775.136054354232
103742,194855840,135816,113.2089684,22.9082205,112971,113.2090122,22.9081261,11.3789367020479
103746,194856154,179020,113.2491526,22.9442863,178261,113.2519674,22.9420514,387.857280894449
103768,195058953,109138,113.0386194,22.9347283,149407,113.0378832,22.9369876,263.301688732048
103769,195058953,149407,113.0378832,22.9369876,170092,113.0368411,22.9383397,185.388963023693
103775,195060423,121062,113.2336351,22.9807426,102521,113.2345111,22.980124,112.965465184008
103782,195071339,157745,112.972358,23.2123301,146252,112.9664807,23.2127558,603.452587748805
103783,195071341,146252,112.9664807,23.2127558,101584,112.9611344,23.2137502,560.605651391331
103784,195071341,101584,112.9611344,23.2137502,124074,112.9563395,23.2158834,545.539865986938
103785,195071341,124074,112.9563395,23.2158834,141939,112.9554515,23.2163351,103.750868588308
103825,195331487,156118,113.00985,23.2943853,169748,113.0115701,23.2956587,225.689497998777
103853,195671640,139864,113.0833656,23.000404,155677,113.0832273,23.0003849,14.3357318952026
103854,195671640,155677,113.0832273,23.0003849,151646,113.0781936,22.9997533,521.510339380226
103855,195671641,151646,113.0781936,22.9997533,180790,113.0686455,22.997995,998.111059030717
103856,195671642,161699,113.0686171,22.9980999,155272,113.0685151,22.9980782,10.7300175641423
103867,195698985,104917,112.79421,22.8323737,112511,112.8045394,22.8280231,1189.54485150107
103884,195748942,166141,109.4173553,24.1860206,130516,109.4166344,24.1872985,159.376620647254
103885,195748943,170273,109.4190067,24.1829641,153877,109.4201194,24.1809938,245.780285304424
103897,195824857,117728,109.4674498,24.2881387,167701,109.4689528,24.2927452,535.974347949369
103898,195824857,167701,109.4689528,24.2927452,115622,109.4714478,24.2970547,540.372715949138
103899,195824857,118461,109.4847206,24.3199506,162417,109.485411,24.3211076,146.05996084171
103900,195824863,142450,109.5776454,24.3909634,177672,109.5724597,24.3886442,585.424845996429
103901,195824863,177672,109.5724597,24.3886442,121709,109.5676588,24.3866661,534.681317401642
103902,195824863,121709,109.5676588,24.3866661,176346,109.5588211,24.383971,944.949922951327
103905,195841889,146004,113.0011678,23.0487433,163570,113.0011884,23.0484495,32.6052123457298
103906,195841890,129672,113.0015827,23.0537842,175895,113.0016127,23.0541784,43.7637115136604
103941,195921812,128643,109.4317029,24.2697555,105886,109.4335262,24.2698158,185.407145891932
103944,195921878,148494,109.4637308,24.2698352,166661,109.4638775,24.2699561,20.0300914222161
103948,196039294,101751,112.8616064,23.1437228,102529,112.8509898,23.117933,3100.15472314102
103967,196109513,173067,112.8469087,23.2030732,123849,112.8489662,23.2047918,289.80533512974
103969,196111872,141261,112.901287,23.1717427,147985,112.9018288,23.1713075,73.4884522366203
103983,196250348,158536,113.040613,23.3156817,133596,113.0393613,23.3152066,138.417849996536
103987,196251959,130650,112.9638062,23.2158837,181206,112.964509,23.2175288,195.877923099814
103990,196251962,131409,112.9643595,23.2175964,179312,112.962731,23.2142035,411.423542234207
103991,196251962,179312,112.962731,23.2142035,153781,112.9605452,23.2106924,448.904422101841
103992,196251972,181206,112.964509,23.2175288,143947,112.9682127,23.2261798,1030.42077580581
104061,196676730,143478,113.1364409,23.117236,102063,113.1364808,23.1168615,41.6751426527588
104062,196676730,102063,113.1364808,23.1168615,140636,113.1365446,23.1144667,265.585124223611
104074,196814197,130717,113.3626363,23.2693188,174105,113.3631871,23.2711589,213.249660626453
104075,196814198,137832,113.3601519,23.2660871,177839,113.3588867,23.2639488,270.039184868443
104076,196814200,149259,113.3589985,23.2638946,121027,113.3602645,23.2660298,269.832720437285
104077,196814786,124139,113.3533836,23.2441143,130671,113.3523241,23.2432006,148.309630620336
104078,196814787,180918,113.3505557,23.2410022,105228,113.3524061,23.2431121,303.495545834736
104079,196814789,105228,113.3524061,23.2431121,173009,113.3534563,23.2440228,147.408812386258
104099,197139409,127312,112.8616371,22.8911433,135093,112.8557388,22.8930435,640.730910694319
104131,197532947,175981,113.0428313,22.8649396,111219,113.047506,22.8739805,1123.57620057715
104132,197532947,111219,113.047506,22.8739805,156148,113.048332,22.8760453,243.870354733142
104137,197614715,105277,113.0492622,22.8814728,122262,113.0558207,22.8966108,1835.07056722517
104138,197661545,156449,112.9343896,22.7446071,176848,112.9313475,22.7458655,385.18383695357
104139,197661547,139852,112.9333956,22.7438848,159270,112.9312905,22.7457917,302.645206669259
104140,197661552,174573,112.9333001,22.7438121,141624,112.9336355,22.7434682,51.3537814350718
104153,197770516,111802,112.8875281,23.1821418,170676,112.884779,23.1830754,300.042170320802
104154,197770519,105534,112.8874738,23.1819582,99196,112.889826,23.1807756,274.26247594051
104176,197866237,137095,113.1617029,23.118971,154972,113.1615656,23.1178112,129.211893356537
104296,198416253,146028,113.2034081,22.7612403,113667,113.2070195,22.7611276,371.107947295421
104297,198416253,113667,113.2070195,22.7611276,106988,113.220794,22.7606779,1415.57725246961
104298,198416254,179644,113.2034402,22.761398,131308,113.2009597,22.7614451,254.817870588827
104299,198419674,161312,113.2757292,22.7544557,178968,113.2744516,22.7518442,317.836092338143
104300,198419675,165428,113.2712321,22.7474806,107208,113.270859,22.7470381,62.2080164832034
104301,198419676,123964,113.2741971,22.7514342,119709,113.2715933,22.7479145,473.248537820677
104331,198541336,167606,113.2653861,22.740522,134071,113.2647594,22.7397823,104.183401961171
104332,198541337,122850,113.2703011,22.7460503,153215,113.269955,22.7455853,62.5732075236089
104333,198541339,151544,113.2701323,22.7461586,140796,113.2688687,22.7452436,165.019785138011
104334,198541339,140796,113.2688687,22.7452436,105649,113.265725,22.7448682,344.109948474778
104335,198541340,121034,113.2657904,22.7405856,182257,113.2649687,22.7396297,135.386657841684
104336,198544512,122850,113.2703011,22.7460503,151459,113.2698781,22.7456384,62.9948276863633
104337,198544514,170115,113.2677634,22.7429251,147151,113.2670711,22.7421042,115.415416205488
104338,198544514,147151,113.2670711,22.7421042,121034,113.2657904,22.7405856,213.510039935841
104339,198544518,167139,113.2675402,22.7430756,131721,113.2669036,22.7423209,106.116078232116
104340,198544518,131721,113.2669036,22.7423209,155864,113.2655721,22.7407422,221.967071395994
104341,198545248,118866,113.2764117,22.7557392,179909,113.275898,22.7543802,159.479011936822
104342,198545341,133430,113.2801631,22.7675259,116159,113.280087,22.7672863,27.6605215079482
