enter_RoadId,enter_StationId,exit_RoadId,exit_stationId,enter_lat,enter_lon,exit_lat,exit_lon,enter_time,exit_time
1,13,1,7,23.0154620538,113.6782407761,23.1199760132,113.5650086403,Mon Jan 04 16:49:00 EST 2016,Mon Jan 04 17:00:00 EST 2016
1,29,1,40,22.6279945585,113.8518333435,22.5170962329,114.0595436096,Mon Jan 04 16:49:00 EST 2016,Mon Jan 04 17:14:00 EST 2016
22,1,1,28,22.5694358264,113.0478572845,22.6476604205,113.8329291344,Mon Jan 04 16:49:00 EST 2016,Mon Jan 04 18:30:00 EST 2016
1,33,1,40,22.590881,113.89924,22.5170962329,114.0595436096,Mon Jan 04 16:49:00 EST 2016,Mon Jan 04 17:09:00 EST 2016
1,40,1,51,22.5170962329,114.0595436096,22.547881,113.990393,Mon Jan 04 16:49:00 EST 2016,Mon Jan 04 16:58:00 EST 2016
31,2,1,62,-1.0,-1.0,23.1399,113.3999,Mon Jan 04 16:49:00 EST 2016,Mon Jan 04 17:26:00 EST 2016
28,13,1,8,22.7512705566,113.3072161675,23.1199760132,113.5650086403,Mon Jan 04 16:50:00 EST 2016,Mon Jan 04 17:53:00 EST 2016
48,5,1,27,22.6590665185,113.9183521271,22.6476604205,113.8329291344,Mon Jan 04 16:50:00 EST 2016,Mon Jan 04 16:58:00 EST 2016
1,25,1,23,22.73598,113.84722,22.8065,113.78397,Mon Jan 04 16:50:00 EST 2016,Mon Jan 04 16:58:00 EST 2016
1,29,1,38,22.6279945585,113.8518333435,22.5308320943,114.0147185326,Mon Jan 04 16:50:00 EST 2016,Mon Jan 04 17:06:00 EST 2016
1,23,1,15,22.8065,113.78397,22.9752063091,113.6992263794,Mon Jan 04 16:50:00 EST 2016,Mon Jan 04 17:08:00 EST 2016
1,42,1,36,22.57018,113.922284,22.56433,113.92952,Mon Jan 04 16:50:00 EST 2016,Mon Jan 04 16:53:00 EST 2016
1,10,1,16,23.08033,113.59615,22.9752063091,113.6992263794,Mon Jan 04 16:50:00 EST 2016,Mon Jan 04 17:03:00 EST 2016
1,40,1,37,22.5170962329,114.0595436096,22.5373526817,114.0117573738,Mon Jan 04 16:50:00 EST 2016,Mon Jan 04 16:55:00 EST 2016
31,7,1,60,23.22376,113.2978,23.1443259191,113.398604393,Mon Jan 04 16:50:00 EST 2016,Mon Jan 04 17:18:00 EST 2016
1,40,1,35,22.5170962329,114.0595436096,22.564249,113.930897,Mon Jan 04 16:51:00 EST 2016,Mon Jan 04 17:04:00 EST 2016
1,29,1,45,22.6279945585,113.8518333435,22.7107,113.8466,Mon Jan 04 16:51:00 EST 2016,Mon Jan 04 17:01:00 EST 2016
44,1,1,16,23.12123833,113.4969417,22.9752063091,113.6992263794,Mon Jan 04 16:51:00 EST 2016,Mon Jan 04 17:29:00 EST 2016
1,10,1,18,23.08033,113.59615,22.9285,113.6815,Mon Jan 04 16:51:00 EST 2016,Mon Jan 04 17:07:00 EST 2016
1,40,1,33,22.5170962329,114.0595436096,22.590881,113.89924,Mon Jan 04 16:51:00 EST 2016,Mon Jan 04 17:07:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 16:51:00 EST 2016,Mon Jan 04 17:00:00 EST 2016
1,9,1,60,23.08033,113.59615,23.1443259191,113.398604393,Mon Jan 04 16:51:00 EST 2016,Mon Jan 04 17:30:00 EST 2016
1,15,1,60,22.9752063091,113.6992263794,23.1443259191,113.398604393,Mon Jan 04 16:51:00 EST 2016,Mon Jan 04 17:39:00 EST 2016
1,24,1,30,22.8021,113.78758,22.6279945585,113.8518333435,Mon Jan 04 16:52:00 EST 2016,Mon Jan 04 17:07:00 EST 2016
1,14,1,20,23.0154620538,113.6782407761,22.8248822268,113.702852726,Mon Jan 04 16:52:00 EST 2016,Mon Jan 04 17:08:00 EST 2016
1,42,1,36,22.57018,113.922284,22.56433,113.92952,Mon Jan 04 16:52:00 EST 2016,Mon Jan 04 16:55:00 EST 2016
63,7,1,17,22.88301167,113.92832,22.92997,113.68343,Mon Jan 04 16:52:00 EST 2016,Mon Jan 04 17:19:00 EST 2016
105,12,1,27,22.73866881,114.2050834,22.6476604205,113.8329291344,Mon Jan 04 16:52:00 EST 2016,Mon Jan 04 17:33:00 EST 2016
28,17,1,15,22.6663334511,113.302731514,22.9752063091,113.6992263794,Mon Jan 04 16:53:00 EST 2016,Mon Jan 04 18:07:00 EST 2016
32,2,1,60,23.1665605835,113.2203984261,23.1443259191,113.398604393,Mon Jan 04 16:53:00 EST 2016,Mon Jan 04 17:25:00 EST 2016
1,24,1,34,22.8021,113.78758,22.590643,113.899411,Mon Jan 04 16:53:00 EST 2016,Mon Jan 04 17:14:00 EST 2016
1,35,1,15,22.564249,113.930897,22.9752063091,113.6992263794,Mon Jan 04 16:53:00 EST 2016,Mon Jan 04 17:33:00 EST 2016
1,33,1,27,22.590881,113.89924,22.6476604205,113.8329291344,Mon Jan 04 16:53:00 EST 2016,Mon Jan 04 17:02:00 EST 2016
1,26,1,30,22.73383,113.84667,22.6279945585,113.8518333435,Mon Jan 04 16:53:00 EST 2016,Mon Jan 04 17:04:00 EST 2016
1,60,1,14,23.1443259191,113.398604393,23.0154620538,113.6782407761,Mon Jan 04 16:54:00 EST 2016,Mon Jan 04 17:32:00 EST 2016
1,19,1,17,22.8277697001,113.6984324455,22.92997,113.68343,Mon Jan 04 16:54:00 EST 2016,Mon Jan 04 17:03:00 EST 2016
1,8,1,14,23.1199760132,113.5650086403,23.0154620538,113.6782407761,Mon Jan 04 16:54:00 EST 2016,Mon Jan 04 17:08:00 EST 2016
48,10,1,25,22.686845113,113.9702153206,22.73598,113.84722,Mon Jan 04 16:54:00 EST 2016,Mon Jan 04 17:16:00 EST 2016
1,40,1,35,22.5170962329,114.0595436096,22.564249,113.930897,Mon Jan 04 16:54:00 EST 2016,Mon Jan 04 17:04:00 EST 2016
1,33,1,38,22.590881,113.89924,22.5308320943,114.0147185326,Mon Jan 04 16:54:00 EST 2016,Mon Jan 04 17:05:00 EST 2016
1,46,1,34,22.7048,113.8446,22.590643,113.899411,Mon Jan 04 16:54:00 EST 2016,Mon Jan 04 17:08:00 EST 2016
1,15,1,11,22.9752063091,113.6992263794,23.0436023367,113.6457753181,Mon Jan 04 16:54:00 EST 2016,Mon Jan 04 17:01:00 EST 2016
1,28,1,36,22.6476604205,113.8329291344,22.56433,113.92952,Mon Jan 04 16:55:00 EST 2016,Mon Jan 04 17:08:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 16:55:00 EST 2016,Mon Jan 04 17:07:00 EST 2016
1,29,1,38,22.6279945585,113.8518333435,22.5308320943,114.0147185326,Mon Jan 04 16:56:00 EST 2016,Mon Jan 04 17:11:00 EST 2016
1,42,1,40,22.57018,113.922284,22.5170962329,114.0595436096,Mon Jan 04 16:56:00 EST 2016,Mon Jan 04 17:09:00 EST 2016
1,23,1,15,22.8065,113.78397,22.9752063091,113.6992263794,Mon Jan 04 16:56:00 EST 2016,Mon Jan 04 17:17:00 EST 2016
1,10,1,14,23.08033,113.59615,23.0154620538,113.6782407761,Mon Jan 04 16:56:00 EST 2016,Mon Jan 04 17:07:00 EST 2016
1,33,1,25,22.590881,113.89924,22.73598,113.84722,Mon Jan 04 16:56:00 EST 2016,Mon Jan 04 17:09:00 EST 2016
1,37,1,27,22.5373526817,114.0117573738,22.6476604205,113.8329291344,Mon Jan 04 16:56:00 EST 2016,Mon Jan 04 17:12:00 EST 2016
104,1,1,17,-1.0,-1.0,22.92997,113.68343,Mon Jan 04 16:56:00 EST 2016,Mon Jan 04 18:41:00 EST 2016
1,29,1,40,22.6279945585,113.8518333435,22.5170962329,114.0595436096,Mon Jan 04 16:56:00 EST 2016,Mon Jan 04 17:18:00 EST 2016
1,40,1,27,22.5170962329,114.0595436096,22.6476604205,113.8329291344,Mon Jan 04 16:56:00 EST 2016,Mon Jan 04 17:16:00 EST 2016
1,8,1,14,23.1199760132,113.5650086403,23.0154620538,113.6782407761,Mon Jan 04 16:56:00 EST 2016,Mon Jan 04 17:12:00 EST 2016
1,16,1,20,22.9752063091,113.6992263794,22.8248822268,113.702852726,Mon Jan 04 16:57:00 EST 2016,Mon Jan 04 17:10:00 EST 2016
1,46,1,40,22.7048,113.8446,22.5170962329,114.0595436096,Mon Jan 04 16:57:00 EST 2016,Mon Jan 04 17:21:00 EST 2016
6,21,1,40,22.7496,113.4821,22.5170962329,114.0595436096,Mon Jan 04 16:57:00 EST 2016,Mon Jan 04 18:27:00 EST 2016
27,5,1,27,22.6070284036,113.9275145531,22.6476604205,113.8329291344,Mon Jan 04 16:57:00 EST 2016,Mon Jan 04 17:11:00 EST 2016
1,35,1,25,22.564249,113.930897,22.73598,113.84722,Mon Jan 04 16:57:00 EST 2016,Mon Jan 04 17:14:00 EST 2016
1,37,1,41,22.5373526817,114.0117573738,22.571788,113.920904,Mon Jan 04 16:57:00 EST 2016,Mon Jan 04 17:05:00 EST 2016
1,29,1,40,22.6279945585,113.8518333435,22.5170962329,114.0595436096,Mon Jan 04 16:57:00 EST 2016,Mon Jan 04 17:19:00 EST 2016
1,35,1,29,22.564249,113.930897,22.6279945585,113.8518333435,Mon Jan 04 16:58:00 EST 2016,Mon Jan 04 17:07:00 EST 2016
1,12,1,26,23.0436023367,113.6457753181,22.73383,113.84667,Mon Jan 04 16:58:00 EST 2016,Mon Jan 04 17:28:00 EST 2016
1,35,1,33,22.564249,113.930897,22.590881,113.89924,Mon Jan 04 16:58:00 EST 2016,Mon Jan 04 17:04:00 EST 2016
1,23,1,15,22.8065,113.78397,22.9752063091,113.6992263794,Mon Jan 04 16:58:00 EST 2016,Mon Jan 04 17:15:00 EST 2016
1,40,1,37,22.5170962329,114.0595436096,22.5373526817,114.0117573738,Mon Jan 04 16:58:00 EST 2016,Mon Jan 04 17:02:00 EST 2016
84,11,1,24,22.962,114.2617,22.8021,113.78758,Mon Jan 04 16:58:00 EST 2016,Mon Jan 04 17:57:00 EST 2016
1,10,1,26,23.08033,113.59615,22.73383,113.84667,Mon Jan 04 16:58:00 EST 2016,Mon Jan 04 17:31:00 EST 2016
1,37,1,51,22.5373526817,114.0117573738,22.547881,113.990393,Mon Jan 04 16:58:00 EST 2016,Mon Jan 04 17:03:00 EST 2016
49,3,1,27,22.6839150635,114.0340948105,22.6476604205,113.8329291344,Mon Jan 04 16:58:00 EST 2016,Mon Jan 04 17:22:00 EST 2016
1,40,1,17,22.5170962329,114.0595436096,22.92997,113.68343,Mon Jan 04 16:58:00 EST 2016,Mon Jan 04 17:51:00 EST 2016
1,52,1,40,22.54734,113.98984,22.5170962329,114.0595436096,Mon Jan 04 16:59:00 EST 2016,Mon Jan 04 17:04:00 EST 2016
31,8,1,62,23.21299,113.32411,23.1399,113.3999,Mon Jan 04 16:59:00 EST 2016,Mon Jan 04 17:37:00 EST 2016
63,19,1,26,22.84726771,113.6753775,22.73383,113.84667,Mon Jan 04 16:59:00 EST 2016,Mon Jan 04 17:14:00 EST 2016
1,52,1,40,22.54734,113.98984,22.5170962329,114.0595436096,Mon Jan 04 16:59:00 EST 2016,Mon Jan 04 17:07:00 EST 2016
48,9,1,27,22.686845113,113.9702153206,22.6476604205,113.8329291344,Mon Jan 04 16:59:00 EST 2016,Mon Jan 04 17:49:00 EST 2016
1,60,1,6,23.1443259191,113.398604393,23.1476209071,113.5249257088,Mon Jan 04 16:59:00 EST 2016,Mon Jan 04 17:11:00 EST 2016
1,10,1,20,23.08033,113.59615,22.8248822268,113.702852726,Mon Jan 04 16:59:00 EST 2016,Mon Jan 04 17:24:00 EST 2016
1,26,1,38,22.73383,113.84667,22.5308320943,114.0147185326,Mon Jan 04 16:59:00 EST 2016,Mon Jan 04 17:20:00 EST 2016
1,37,1,35,22.5373526817,114.0117573738,22.564249,113.930897,Mon Jan 04 16:59:00 EST 2016,Mon Jan 04 17:05:00 EST 2016
1,60,1,36,23.1443259191,113.398604393,22.56433,113.92952,Mon Jan 04 17:00:00 EST 2016,Mon Jan 04 18:20:00 EST 2016
1,35,1,33,22.564249,113.930897,22.590881,113.89924,Mon Jan 04 17:00:00 EST 2016,Mon Jan 04 17:06:00 EST 2016
1,29,1,23,22.6279945585,113.8518333435,22.8065,113.78397,Mon Jan 04 17:00:00 EST 2016,Mon Jan 04 17:16:00 EST 2016
1,14,1,24,23.0154620538,113.6782407761,22.8021,113.78758,Mon Jan 04 17:00:00 EST 2016,Mon Jan 04 17:24:00 EST 2016
1,35,1,25,22.564249,113.930897,22.73598,113.84722,Mon Jan 04 17:00:00 EST 2016,Mon Jan 04 17:22:00 EST 2016
1,25,1,23,22.73598,113.84722,22.8065,113.78397,Mon Jan 04 17:00:00 EST 2016,Mon Jan 04 17:08:00 EST 2016
1,37,1,51,22.5373526817,114.0117573738,22.547881,113.990393,Mon Jan 04 17:00:00 EST 2016,Mon Jan 04 17:03:00 EST 2016
1,29,1,38,22.6279945585,113.8518333435,22.5308320943,114.0147185326,Mon Jan 04 17:00:00 EST 2016,Mon Jan 04 17:16:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 17:00:00 EST 2016,Mon Jan 04 17:11:00 EST 2016
3,17,1,60,23.4309,113.1844,23.1443259191,113.398604393,Mon Jan 04 17:00:00 EST 2016,Mon Jan 04 18:13:00 EST 2016
1,37,1,35,22.5373526817,114.0117573738,22.564249,113.930897,Mon Jan 04 17:01:00 EST 2016,Mon Jan 04 17:08:00 EST 2016
1,60,1,16,23.1443259191,113.398604393,22.9752063091,113.6992263794,Mon Jan 04 17:01:00 EST 2016,Mon Jan 04 17:37:00 EST 2016
5,3,1,60,23.0400678449,113.0588650703,23.1443259191,113.398604393,Mon Jan 04 17:01:00 EST 2016,Mon Jan 04 18:01:00 EST 2016
1,26,1,36,22.73383,113.84667,22.56433,113.92952,Mon Jan 04 17:01:00 EST 2016,Mon Jan 04 17:19:00 EST 2016
1,42,1,38,22.57018,113.922284,22.5308320943,114.0147185326,Mon Jan 04 17:01:00 EST 2016,Mon Jan 04 17:10:00 EST 2016
1,24,1,28,22.8021,113.78758,22.6476604205,113.8329291344,Mon Jan 04 17:01:00 EST 2016,Mon Jan 04 17:15:00 EST 2016
1,42,1,38,22.57018,113.922284,22.5308320943,114.0147185326,Mon Jan 04 17:01:00 EST 2016,Mon Jan 04 17:11:00 EST 2016
1,29,1,40,22.6279945585,113.8518333435,22.5170962329,114.0595436096,Mon Jan 04 17:02:00 EST 2016,Mon Jan 04 17:20:00 EST 2016
1,36,1,40,22.56433,113.92952,22.5170962329,114.0595436096,Mon Jan 04 17:02:00 EST 2016,Mon Jan 04 17:14:00 EST 2016
1,28,1,36,22.6476604205,113.8329291344,22.56433,113.92952,Mon Jan 04 17:02:00 EST 2016,Mon Jan 04 17:15:00 EST 2016
60,5,1,60,23.233,113.7875,23.1443259191,113.398604393,Mon Jan 04 17:02:00 EST 2016,Mon Jan 04 17:47:00 EST 2016
6,21,1,24,22.7496,113.4821,22.8021,113.78758,Mon Jan 04 17:02:00 EST 2016,Mon Jan 04 17:50:00 EST 2016
1,20,1,36,22.8248822268,113.702852726,22.56433,113.92952,Mon Jan 04 17:02:00 EST 2016,Mon Jan 04 17:34:00 EST 2016
1,16,1,20,22.9752063091,113.6992263794,22.8248822268,113.702852726,Mon Jan 04 17:03:00 EST 2016,Mon Jan 04 17:15:00 EST 2016
1,42,1,38,22.57018,113.922284,22.5308320943,114.0147185326,Mon Jan 04 17:03:00 EST 2016,Mon Jan 04 17:12:00 EST 2016
1,35,1,27,22.564249,113.930897,22.6476604205,113.8329291344,Mon Jan 04 17:03:00 EST 2016,Mon Jan 04 17:14:00 EST 2016
1,24,1,34,22.8021,113.78758,22.590643,113.899411,Mon Jan 04 17:04:00 EST 2016,Mon Jan 04 17:25:00 EST 2016
1,16,1,20,22.9752063091,113.6992263794,22.8248822268,113.702852726,Mon Jan 04 17:04:00 EST 2016,Mon Jan 04 17:17:00 EST 2016
1,28,1,43,22.6476604205,113.8329291344,22.569494,113.922985,Mon Jan 04 17:04:00 EST 2016,Mon Jan 04 17:14:00 EST 2016
49,4,1,27,22.6832023393,114.0485787392,22.6476604205,113.8329291344,Mon Jan 04 17:04:00 EST 2016,Mon Jan 04 17:26:00 EST 2016
1,37,1,29,22.5373526817,114.0117573738,22.6279945585,113.8518333435,Mon Jan 04 17:04:00 EST 2016,Mon Jan 04 17:18:00 EST 2016
1,20,1,26,22.8248822268,113.702852726,22.73383,113.84667,Mon Jan 04 17:04:00 EST 2016,Mon Jan 04 17:18:00 EST 2016
1,36,1,40,22.56433,113.92952,22.5170962329,114.0595436096,Mon Jan 04 17:04:00 EST 2016,Mon Jan 04 17:16:00 EST 2016
1,5,1,60,23.1474433349,113.516600132,23.1443259191,113.398604393,Mon Jan 04 17:04:00 EST 2016,Mon Jan 04 17:35:00 EST 2016
1,24,1,30,22.8021,113.78758,22.6279945585,113.8518333435,Mon Jan 04 17:05:00 EST 2016,Mon Jan 04 17:22:00 EST 2016
1,35,1,25,22.564249,113.930897,22.73598,113.84722,Mon Jan 04 17:05:00 EST 2016,Mon Jan 04 17:23:00 EST 2016
1,19,1,15,22.8277697001,113.6984324455,22.9752063091,113.6992263794,Mon Jan 04 17:05:00 EST 2016,Mon Jan 04 17:18:00 EST 2016
25,4,1,17,22.7774,114.0372,22.92997,113.68343,Mon Jan 04 17:05:00 EST 2016,Mon Jan 04 17:48:00 EST 2016
1,37,1,35,22.5373526817,114.0117573738,22.564249,113.930897,Mon Jan 04 17:05:00 EST 2016,Mon Jan 04 17:11:00 EST 2016
1,26,1,36,22.73383,113.84667,22.56433,113.92952,Mon Jan 04 17:05:00 EST 2016,Mon Jan 04 17:23:00 EST 2016
1,28,1,36,22.6476604205,113.8329291344,22.56433,113.92952,Mon Jan 04 17:05:00 EST 2016,Mon Jan 04 17:19:00 EST 2016
1,16,1,26,22.9752063091,113.6992263794,22.73383,113.84667,Mon Jan 04 17:06:00 EST 2016,Mon Jan 04 17:33:00 EST 2016
1,35,1,29,22.564249,113.930897,22.6279945585,113.8518333435,Mon Jan 04 17:06:00 EST 2016,Mon Jan 04 17:14:00 EST 2016
1,23,1,19,22.8065,113.78397,22.8277697001,113.6984324455,Mon Jan 04 17:06:00 EST 2016,Mon Jan 04 17:12:00 EST 2016
1,62,1,8,23.1399,113.3999,23.1199760132,113.5650086403,Mon Jan 04 17:06:00 EST 2016,Mon Jan 04 17:25:00 EST 2016
1,18,1,20,22.9285,113.6815,22.8248822268,113.702852726,Mon Jan 04 17:06:00 EST 2016,Mon Jan 04 17:16:00 EST 2016
1,26,1,38,22.73383,113.84667,22.5308320943,114.0147185326,Mon Jan 04 17:06:00 EST 2016,Mon Jan 04 17:32:00 EST 2016
63,19,1,17,22.84726771,113.6753775,22.92997,113.68343,Mon Jan 04 17:06:00 EST 2016,Mon Jan 04 17:15:00 EST 2016
1,40,1,35,22.5170962329,114.0595436096,22.564249,113.930897,Mon Jan 04 17:06:00 EST 2016,Mon Jan 04 17:16:00 EST 2016
4,7,1,16,23.14068854,113.1584287,22.9752063091,113.6992263794,Mon Jan 04 17:07:00 EST 2016,Mon Jan 04 18:14:00 EST 2016
1,37,1,35,22.5373526817,114.0117573738,22.564249,113.930897,Mon Jan 04 17:07:00 EST 2016,Mon Jan 04 17:12:00 EST 2016
1,26,1,34,22.73383,113.84667,22.590643,113.899411,Mon Jan 04 17:07:00 EST 2016,Mon Jan 04 17:24:00 EST 2016
1,35,1,29,22.564249,113.930897,22.6279945585,113.8518333435,Mon Jan 04 17:07:00 EST 2016,Mon Jan 04 17:16:00 EST 2016
1,15,1,13,22.9752063091,113.6992263794,23.0154620538,113.6782407761,Mon Jan 04 17:07:00 EST 2016,Mon Jan 04 17:11:00 EST 2016
35,4,1,27,22.741428,114.359984,22.6476604205,113.8329291344,Mon Jan 04 17:07:00 EST 2016,Mon Jan 04 18:14:00 EST 2016
25,14,1,26,22.9949,113.8255,22.73383,113.84667,Mon Jan 04 17:08:00 EST 2016,Mon Jan 04 17:48:00 EST 2016
30,6,1,26,23.1377159686,113.3481788635,22.73383,113.84667,Mon Jan 04 17:08:00 EST 2016,Mon Jan 04 18:24:00 EST 2016
1,14,1,30,23.0154620538,113.6782407761,22.6279945585,113.8518333435,Mon Jan 04 17:08:00 EST 2016,Mon Jan 04 17:48:00 EST 2016
1,38,1,40,22.5308320943,114.0147185326,22.5170962329,114.0595436096,Mon Jan 04 17:08:00 EST 2016,Mon Jan 04 17:13:00 EST 2016
1,42,1,40,22.57018,113.922284,22.5170962329,114.0595436096,Mon Jan 04 17:08:00 EST 2016,Mon Jan 04 17:24:00 EST 2016
49,4,1,27,22.6832023393,114.0485787392,22.6476604205,113.8329291344,Mon Jan 04 17:08:00 EST 2016,Mon Jan 04 17:30:00 EST 2016
29,4,1,16,23.30347771,113.293762207,22.9752063091,113.6992263794,Mon Jan 04 17:09:00 EST 2016,Mon Jan 04 17:54:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 17:09:00 EST 2016,Mon Jan 04 17:17:00 EST 2016
1,43,1,25,22.569494,113.922985,22.73598,113.84722,Mon Jan 04 17:09:00 EST 2016,Mon Jan 04 17:25:00 EST 2016
6,5,1,15,22.4197,113.5291,22.9752063091,113.6992263794,Mon Jan 04 17:09:00 EST 2016,Mon Jan 04 18:16:00 EST 2016
1,42,1,40,22.57018,113.922284,22.5170962329,114.0595436096,Mon Jan 04 17:09:00 EST 2016,Mon Jan 04 17:24:00 EST 2016
1,43,1,27,22.569494,113.922985,22.6476604205,113.8329291344,Mon Jan 04 17:09:00 EST 2016,Mon Jan 04 17:19:00 EST 2016
1,10,1,40,23.08033,113.59615,22.5170962329,114.0595436096,Mon Jan 04 17:09:00 EST 2016,Mon Jan 04 18:09:00 EST 2016
1,60,1,16,23.1443259191,113.398604393,22.9752063091,113.6992263794,Mon Jan 04 17:09:00 EST 2016,Mon Jan 04 17:39:00 EST 2016
1,26,1,34,22.73383,113.84667,22.590643,113.899411,Mon Jan 04 17:10:00 EST 2016,Mon Jan 04 17:24:00 EST 2016
1,6,1,10,23.1476209071,113.5249257088,23.08033,113.59615,Mon Jan 04 17:10:00 EST 2016,Mon Jan 04 17:23:00 EST 2016
1,6,1,8,23.1476209071,113.5249257088,23.1199760132,113.5650086403,Mon Jan 04 17:10:00 EST 2016,Mon Jan 04 17:21:00 EST 2016
1,35,1,33,22.564249,113.930897,22.590881,113.89924,Mon Jan 04 17:10:00 EST 2016,Mon Jan 04 17:18:00 EST 2016
1,29,1,23,22.6279945585,113.8518333435,22.8065,113.78397,Mon Jan 04 17:11:00 EST 2016,Mon Jan 04 17:27:00 EST 2016
1,19,1,13,22.8277697001,113.6984324455,23.0154620538,113.6782407761,Mon Jan 04 17:11:00 EST 2016,Mon Jan 04 17:27:00 EST 2016
1,16,1,20,22.9752063091,113.6992263794,22.8248822268,113.702852726,Mon Jan 04 17:12:00 EST 2016,Mon Jan 04 17:26:00 EST 2016
1,27,1,25,22.6476604205,113.8329291344,22.73598,113.84722,Mon Jan 04 17:12:00 EST 2016,Mon Jan 04 17:18:00 EST 2016
1,23,1,17,22.8065,113.78397,22.92997,113.68343,Mon Jan 04 17:12:00 EST 2016,Mon Jan 04 17:29:00 EST 2016
1,16,1,20,22.9752063091,113.6992263794,22.8248822268,113.702852726,Mon Jan 04 17:12:00 EST 2016,Mon Jan 04 17:27:00 EST 2016
1,10,1,16,23.08033,113.59615,22.9752063091,113.6992263794,Mon Jan 04 17:12:00 EST 2016,Mon Jan 04 17:26:00 EST 2016
1,6,1,8,23.1476209071,113.5249257088,23.1199760132,113.5650086403,Mon Jan 04 17:12:00 EST 2016,Mon Jan 04 17:18:00 EST 2016
1,35,1,27,22.564249,113.930897,22.6476604205,113.8329291344,Mon Jan 04 17:12:00 EST 2016,Mon Jan 04 17:23:00 EST 2016
1,19,1,15,22.8277697001,113.6984324455,22.9752063091,113.6992263794,Mon Jan 04 17:12:00 EST 2016,Mon Jan 04 17:26:00 EST 2016
32,9,1,26,23.1468316958,113.1925463676,22.73383,113.84667,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 18:43:00 EST 2016
1,60,1,24,23.1443259191,113.398604393,22.8021,113.78758,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 18:06:00 EST 2016
49,3,1,27,22.6839150635,114.0340948105,22.6476604205,113.8329291344,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 17:32:00 EST 2016
1,20,1,26,22.8248822268,113.702852726,22.73383,113.84667,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 17:25:00 EST 2016
1,37,1,33,22.5373526817,114.0117573738,22.590881,113.89924,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 17:24:00 EST 2016
1,26,1,30,22.73383,113.84667,22.6279945585,113.8518333435,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 17:24:00 EST 2016
3,27,1,14,23.65353224,113.0213961,23.0154620538,113.6782407761,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 18:57:00 EST 2016
1,40,1,27,22.5170962329,114.0595436096,22.6476604205,113.8329291344,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 17:38:00 EST 2016
31,8,1,26,23.21299,113.32411,22.73383,113.84667,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 18:33:00 EST 2016
1,33,1,27,22.590881,113.89924,22.6476604205,113.8329291344,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 17:21:00 EST 2016
32,6,1,62,23.1691251255,113.3222150803,23.1399,113.3999,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 17:26:00 EST 2016
1,16,1,36,22.9752063091,113.6992263794,22.56433,113.92952,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 17:52:00 EST 2016
1,28,1,34,22.6476604205,113.8329291344,22.590643,113.899411,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 17:22:00 EST 2016
29,8,1,26,23.2193112069,113.4754550457,22.73383,113.84667,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 18:13:00 EST 2016
1,25,1,23,22.73598,113.84722,22.8065,113.78397,Mon Jan 04 17:13:00 EST 2016,Mon Jan 04 17:20:00 EST 2016
1,36,1,38,22.56433,113.92952,22.5308320943,114.0147185326,Mon Jan 04 17:14:00 EST 2016,Mon Jan 04 17:21:00 EST 2016
30,9,1,60,23.167538,113.348792,23.1443259191,113.398604393,Mon Jan 04 17:14:00 EST 2016,Mon Jan 04 17:31:00 EST 2016
32,2,1,60,23.1665605835,113.2203984261,23.1443259191,113.398604393,Mon Jan 04 17:14:00 EST 2016,Mon Jan 04 17:48:00 EST 2016
1,28,1,38,22.6476604205,113.8329291344,22.5308320943,114.0147185326,Mon Jan 04 17:14:00 EST 2016,Mon Jan 04 17:31:00 EST 2016
30,5,1,8,23.127770832,113.3465909958,23.1199760132,113.5650086403,Mon Jan 04 17:15:00 EST 2016,Mon Jan 04 17:44:00 EST 2016
1,36,1,40,22.56433,113.92952,22.5170962329,114.0595436096,Mon Jan 04 17:15:00 EST 2016,Mon Jan 04 17:29:00 EST 2016
1,35,1,27,22.564249,113.930897,22.6476604205,113.8329291344,Mon Jan 04 17:15:00 EST 2016,Mon Jan 04 17:25:00 EST 2016
1,10,1,14,23.08033,113.59615,23.0154620538,113.6782407761,Mon Jan 04 17:15:00 EST 2016,Mon Jan 04 17:31:00 EST 2016
1,46,1,43,22.7048,113.8446,22.569494,113.922985,Mon Jan 04 17:15:00 EST 2016,Mon Jan 04 17:30:00 EST 2016
